"","CELEX_number","casenumber","date_case","date_judgment","judge_rapporteur","JR_Country","judges","advocate_general","chamber","chamber_size","JR_Net_Observations","appointing_party_id","appointing_pm","current_pm","turnover","pm_turnover","eu_ideology","left_right","current_eu_ideology","current_left_right","diff_eu","diff_left_right","legalissue","year","infringement","annulment","failure_to_act","preliminary_reference","staff","CommIsDef","CommIsPl","GermanyPl","FrancePl","ItalyPl","BelgiumPl","LuxembourgPl","NetherlandsPl","United KingdomPl","IrelandPl","DenmarkPl","SpainPl","PortugalPl","GreecePl","AustriaPl","SwedenPl","FinlandPl","GermanyDef","FranceDef","ItalyDef","BelgiumDef","LuxembourgDef","NetherlandsDef","United KingdomDef","IrelandDef","DenmarkDef","SpainDef","PortugalDef","GreeceDef","AustriaDef","SwedenDef","FinlandDef","CommObsPl","CommObsDef","CJEU_Agree_Pl","govislit","netobs","AGforPl"
"53","61961CJ0010","10/61",1961-04-12,1962-02-27,"Delvaux","Belgium","Catalano, Delvaux, Donner, Hammes, Riese, Rossi, Rueff","Lagrange","Grand Chamber",7,0,167,"Van Acker","Eyskens G",1,1,8.1,2.5,8.3,6.2,0.200000000000001,3.7,"Has Italy failed to fulfill its obligations by applying the duty in question on tubes, valves and lamps for imported radio recievers?",1962,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"54","61961CJ0012","12/61",1961-04-20,1961-12-14,"Catalano","Italy","Catalano, Delvaux, Riese","Lagrange","First Chamber",3,0,1633,"Segni","Fanfani",0,1,8.9667,5.6611,8.9667,5.6611,0,0,"Should the applicant be granted compensation for the loss allegedly suffered by the applicant owing to the need to resign from his Grade A 3 post in the Legal Department of the Secretariat of the Councils.",1961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","61961CJ0013","13/61",1961-07-10,1962-04-06,"Donner","Netherlands","Delvaux, Donner, Hammes, Riese, Rueff","Lagrange","No Chamber",5,0,742,"Drees","De Quay",1,1,7.9904,3.6118,7.7157,5.9473,0.2747,2.3355,"Are Agreements existing at the time of entry into force of the First Regulation that are not notified to the Commission autotmatically void?",1962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
"56","61961CJ0013","13/61",1961-07-10,1962-04-06,"Donner","Netherlands","Delvaux, Donner, Hammes, Riese, Rueff","Lagrange","No Chamber",5,0,742,"Drees","De Quay",1,1,7.9904,3.6118,7.7157,5.9473,0.2747,2.3355,"Are other agreements falling under Art 85(1) to be considered automatically void if they are notified to the Commission within the time limits of Art 5?",1962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"57","61961CJ0013","13/61",1961-07-10,1962-04-06,"Donner","Netherlands","Delvaux, Donner, Hammes, Riese, Rueff","Lagrange","No Chamber",5,0,742,"Drees","De Quay",1,1,7.9904,3.6118,7.7157,5.9473,0.2747,2.3355,"Under what conditions is Art 85(2) of the Treaty applicable?",1962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
"58","61961CJ0014","14/61",1961-07-27,1962-07-12,"Riese","Germany","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Lagrange","Grand Chamber",7,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Should the High Authority decision of 6/14/61 withdrawing with retroactive effect the exemption granted to the applicant relating to the equalization of imported ferrous scrap be annulled?",1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","61961CJ0016","16/61",1961-08-02,1962-07-12,"Hammes","Luxembourg","Delvaux, Donner, Hammes, Riese, Trabucchi","Roemer","No Chamber",5,0,1234,"Bech","Werner",0,1,NA,6.4474,NA,6.4474,NA,0,"Should the High Authority decision of 6/21/61 to sanction the applicant in regards to the exemption from transport costs be annulled or varied?",1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","61961CJ0016","16/61",1961-08-02,1962-07-12,"Hammes","Luxembourg","Delvaux, Donner, Hammes, Riese, Trabucchi","Roemer","No Chamber",5,0,1234,"Bech","Werner",0,1,NA,6.4474,NA,6.4474,NA,0,"Should the fine imposed by the High Authority decision of 6/21/61 be reduced?",1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"61","61961CJ0016","16/61",1961-08-02,1962-07-12,"Hammes","Luxembourg","Delvaux, Donner, Hammes, Riese, Trabucchi","Roemer","No Chamber",5,0,1234,"Bech","Werner",0,1,NA,6.4474,NA,6.4474,NA,0,"Should the High Authority decision of 6/21/61 to sanction the applicant in regards to the allowance granted to Orsi be annulled or varied?",1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"62","61961CJ0017","17/61",1961-08-07,1962-07-13,"Trabucchi","Italy","Delvaux, Donner, Hammes, Riese, Trabucchi","Lagrange","No Chamber",5,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Should the High Authority Decision of 6/14/61 be annulled?",1962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","61961CJ0019","19/61",1961-08-28,1962-07-13,"Trabucchi","Italy","Delvaux, Donner, Hammes, Riese, Trabucchi","Lagrange","No Chamber",5,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Should the High Authority Decision of 7/5/61 rejecting a claim for exemption from the equalization contribution be annulled?",1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","61961CJ0021","21/61",1961-12-08,1962-04-06,"Rueff","France","Delvaux, Donner, Riese, Rossi, Rueff","Roemer","No Chamber",5,0,401,"Mendes-France","Debré",1,1,7.9361,3.9896,7.9,8.2,0.0360999999999994,4.2104,"Has the High Authority infringed its obligations by exempting producers of steel foundries from certain equalization payments on the consumption of bought scrap?",1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65","61962CJ0002","2/62",1962-02-21,1962-12-14,"Lecourt","France","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Roemer","Grand Chamber",7,0,1094,"Debré","Debré",0,0,7.9,8.2,7.9,8.2,0,0,"Are applications 2 and 3/62 brought by the Commission of the EEC against the Grand Duchy of Luxembourg and the Kingdom of Belgium admissible?",1962,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,1
"66","61962CJ0002","2/62",1962-02-21,1962-12-14,"Lecourt","France","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Roemer","Grand Chamber",7,0,1094,"Debré","Debré",0,0,7.9,8.2,7.9,8.2,0,0,"Have Luxembourg and Belgium failed to fulfill their obligations by levying special duties on imported gingerbread?",1962,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-2,1
"67","61962CJ0005","5/62",1962-04-02,1962-12-14,"Delvaux","Belgium","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Lagrange","Grand Chamber",7,0,167,"Van Acker","Lefevre",1,1,8.1,2.5,8.3,6.2,0.200000000000001,3.7,"Are the actions for failure to act under Art 35 of the Treaty admissible?",1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","61962CJ0005","5/62",1962-04-02,1962-12-14,"Delvaux","Belgium","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Lagrange","Grand Chamber",7,0,167,"Van Acker","Lefevre",1,1,8.1,2.5,8.3,6.2,0.200000000000001,3.7,"Should the High Authority decision to withdraw its demand for the production of invoices relating to electric energy used by the applicants be annulled?",1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","61962CJ0016","16/62",1962-06-19,1962-12-14,"Riese","Germany","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Lagrange","Grand Chamber",7,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Should Reg 23 of the Council relating to the common market of fruits and vegetables be annulled?",1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70","61962CJ0018","18/62",1962-07-04,1963-12-16,"Delvaux","Belgium","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Lagrange","Grand Chamber",7,0,167,"Van Acker","Lefevre",1,1,8.1,2.5,8.3,6.2,0.200000000000001,3.7,"Application for the annulment of the decision of the High Authority fixing the tonnage of imported ferrouus scrtap subject to the equalization contribution and the amount due in accordance with the provisions concerning said equalization.",1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"71","61962CJ0019","19/62",1962-07-07,1962-12-14,"Trabucchi","Italy","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Lagrange","Grand Chamber",7,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Should the second sentence of Art 2(1) of Reg 26 of the Council be annulled?",1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","61962CJ0024","24/62",1962-07-26,1963-07-04,"Lecourt","France","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1094,"Debré","Pompidou",1,1,7.9,8.2,NA,NA,NA,NA,"Should the Commission decision of 5/11/62  refusing to grant a request by the applicant for the grant of a tariff quota?",1963,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"73","61962CJ0025","25/62",1962-07-30,1963-07-15,"Rossi","Italy","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1633,"Zoli","Fanfani",0,1,8.9667,5.6611,8.9667,5.6611,0,0,"Is the claim for compensation admissible?",1963,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","61962CJ0025","25/62",1962-07-30,1963-07-15,"Rossi","Italy","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1633,"Zoli","Fanfani",0,1,8.9667,5.6611,8.9667,5.6611,0,0,"Should the Commission decision refusing to authorize Germany to suspend in part customs duties applicable to mandarins and clementines imported from third countries be annulled and the applicant compensated?",1963,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","61962CJ0026","26/62",1962-08-16,1963-02-05,"Hammes","Luxembourg","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Roemer","Grand Chamber",7,0,1234,"Bech","Werner",0,1,NA,6.4474,NA,6.4474,NA,0,"May nationals of a State lay claim to individual rights which the court must protect under Art 12 of the EEC Treaty?",1963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0
"76","61962CJ0026","26/62",1962-08-16,1963-02-05,"Hammes","Luxembourg","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Roemer","Grand Chamber",7,0,1234,"Bech","Werner",0,1,NA,6.4474,NA,6.4474,NA,0,"Does the application of an import duty of 8% to imports in the Netherlands from Germany represent an unlawful increase under Art 12 of the EEC Treaty?",1963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0
"77","61962CJ0028","28/62",1962-09-19,1963-03-27,"Trabucchi","Italy","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Lagrange","Grand Chamber",7,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"May nationals of a State lay claim to individual rights which the court must protect under Art 12 of the EEC Treatyy?",1963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1
"78","61962CJ0031","31/62",1962-10-04,1962-12-14,"Hammes","Luxembourg","Delvaux, Donner, Hammes, Lecourt, Riese, Rossi, Trabucchi","Roemer","Grand Chamber",7,0,1234,"Bech","Werner",0,1,NA,6.4474,NA,6.4474,NA,0,"Should the decision of the Commission in question relating to the fixing of a countervailing charge on imports of powdered milk into Germany be annulled?",1962,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","61962CJ0032","32/62",1962-10-04,1963-07-04,"Trabucchi","Italy","Delvaux, Strauss, Trabucchi","Lagrange","First Chamber",3,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Should the Council notice of dismissal communicated to the applicant on 8/8/62 be annulled?",1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","61962CJ0034","34/62",1962-10-26,1963-07-15,"Donner","Netherlands","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,742,"Drees","De Quay",1,1,7.9904,3.6118,7.7157,5.9473,0.2747,2.3355,"Application for the annulment of Decision III/COM (62) 219 def of the Commission of the European Economic Community refusing to authorize Germany to suspend in part customs duties applicable to fresh sweet oranges.",1963,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"81","61962CJ0035","35/62",1962-12-05,1963-12-05,"Trabucchi","Italy","Delvaux, Strauss, Trabucchi","Lagrange","First Chamber",3,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Application for the annulment of the decision of the President of the High Authority of the ECSC refusing to intergrate the applicant as an established official of the Community and for damages in reparation for the injury suffered as aresult o",1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","61962CJ0036","36/62",1962-12-28,1963-12-16,"Strauss","Germany","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Lagrange","Grand Chamber",7,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Application for reparation for injury caused by an alleged wrongful act or ommission on the part of the defendant.",1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83","61963CJ0001","1/63",1963-01-07,1963-12-16,"Hammes","Luxembourg","Delvaux, Donner, Hammes, Lecourt, Rossi","Roemer","No Chamber",5,0,1234,"Bech","Werner",0,1,NA,6.4474,NA,6.4474,NA,0,"Application for the annulment of the decision by the High Authority to demand payment of the sum 7000000 lire by way of surcharges for delay in payment of the levies imposed on its production of steel for the years 1953-1960.",1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"84","61963CJ0002","2/63",1963-01-28,1963-12-16,"Rossi","Italy","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1633,"Zoli","Fanfani",0,1,8.9667,5.6611,8.9667,5.6611,0,0,"Application for the annulment of the decision of the High Autrhority of December 18, 1962 and of the periodic penalty payments and reduction of the fines.",1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","61963CJ0002","2/63",1963-01-28,1963-12-16,"Rossi","Italy","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1633,"Zoli","Fanfani",0,1,8.9667,5.6611,8.9667,5.6611,0,0,"Are the applications submitted to the court admissible?",1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"86","61963CJ0011","11/63",1963-02-09,1964-03-19,"Strauss","Germany","Delvaux, Strauss, Trabucchi","Lagrange","First Chamber",3,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"What action should be taken regarding the applicant's remaining claims for compensation?",1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","61963CJ0012","12/63",1963-02-12,1963-07-04,"Lecourt","France","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1094,"Debré","Pompidou",1,1,7.9,8.2,NA,NA,NA,NA,"Should certain agreements entered into by the Schlieker group, in which the applicant has an interest, be declard null and void?",1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","61963CJ0013","13/63",1963-02-21,1963-07-17,"Strauss","Germany","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Lagrange","Grand Chamber",7,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Application for te annulment of the decision authorizing the French Republic to take protective measures under Article 226 of the EEC Treaty against the importation of domestic electric refrigirators and certain spare parts of Italian origin.",1963,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"89","61963CJ0014","14/63",1963-02-22,1963-12-16,"Delvaux","Belgium","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Lagrange","Grand Chamber",7,0,167,"Van Acker","Lefevre",1,1,8.1,2.5,8.3,6.2,0.200000000000001,3.7,"Application for the annulment of the decision of the High Authority including in the tonnage used as the basis for the assesment of the contribution 20682 metric tons of ferrous scrap before the date of entry of the decision.",1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"90","61963CJ0015","15/63",1963-02-28,1964-03-04,"Trabucchi","Italy","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Lagrange","Grand Chamber",7,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Application for annulment of notice of a vaccancy of a postion that listed the requiremement of perfect Italian and the belief that this means that it is reserved for an Italian official.",1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"91","61963CJ0015","15/63",1963-02-28,1964-03-04,"Trabucchi","Italy","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Lagrange","Grand Chamber",7,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Should the applicant's request for the reward of damages in this application be granted?",1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","61963CJ0018","18/63",1963-03-20,1964-03-19,"Strauss","Germany","Delvaux, Strauss, Trabucchi","Lagrange","First Chamber",3,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Should the decision not to extend the applicants contract beyond 31 January 1963 be annulled?",1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"93","61963CJ0018","18/63",1963-03-20,1964-03-19,"Strauss","Germany","Delvaux, Strauss, Trabucchi","Lagrange","First Chamber",3,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Should the decision contained in the letter of 1 March 1963 be annulled?",1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","61963CJ0018","18/63",1963-03-20,1964-03-19,"Strauss","Germany","Delvaux, Strauss, Trabucchi","Lagrange","First Chamber",3,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Should the suspension from duty of the applicant during the month of January 1963 be annulled?",1964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","61963CJ0019","19/63",1963-03-27,1965-07-08,"Strauss","Germany","Delvaux, Strauss, Trabucchi","Gand","First Chamber",3,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Application for the reversal of the refusal to reimburse removal expenses and to pay the installation allowance.",1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","61963CJ0019","19/63",1963-03-27,1965-07-08,"Strauss","Germany","Delvaux, Strauss, Trabucchi","Gand","First Chamber",3,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Application for the reversal of the annulment of the decision against intergration and the repayment of damages.",1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","61963CJ0020","20/63",1963-04-02,1964-03-19,"Trabucchi","Italy","Delvaux, Donner, Lecourt, Rossi, Trabucchi","Lagrange","No Chamber",5,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Should the contested decision in case 20/63 be annulled?",1964,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","61963CJ0020","20/63",1963-04-02,1964-03-19,"Trabucchi","Italy","Delvaux, Donner, Lecourt, Rossi, Trabucchi","Lagrange","No Chamber",5,0,1633,"Fanfani","Fanfani",0,0,8.9667,5.6611,8.9667,5.6611,0,0,"Should the contested decision in case 21/63 be annulled?",1964,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"99","61963CJ0023","23/63",1963-05-08,1963-12-05,"Lecourt","France","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1094,"Debré","Pompidou",1,1,7.9,8.2,NA,NA,NA,NA,"Application for the annulment of the asseessment of the contribution to ferrous scrap equalization scheme.",1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","61963CJ0026","26/63",1963-05-13,1964-07-01,"Lecourt","France","Hammes, Lecourt, Rossi","Roemer","Second Chamber",3,0,1094,"Debré","Pompidou",1,1,7.9,8.2,NA,NA,NA,NA,"Application for annulment of the intergration procedure undergone by the applicant and the reinstatement of the applicant in respect of his rights and duties.",1964,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"101","61963CJ0027","27/63",1963-05-13,1964-03-19,"Lecourt","France","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1094,"Debré","Pompidou",1,1,7.9,8.2,NA,NA,NA,NA,"Application for annulment of the decision of the Commission of the EEC appointing Mr. D Strauser Director of Internal Affairs within the Directorate-General for Administration and provide the reasons why Mr./ Strauser was chosen including the m",1964,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"102","61963CJ0028","28/63",1963-05-13,1963-12-05,"Hammes","Luxembourg","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1234,"Bech","Werner",0,1,NA,6.4474,NA,6.4474,NA,0,"Application for annulment of the decision of the sum that the applicant must contribute to ferrous scrap equalization scheme.",1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","61963CJ0053","53/63",1963-05-15,1963-12-05,"Strauss","Germany","Delvaux, Donner, Hammes, Lecourt, Rossi, Strauss, Trabucchi","Roemer","Grand Chamber",7,0,1727,"Adenauer","Adenauer",0,0,8.5024,6.2503,8.5024,6.2503,0,0,"Application for the annulment of the decision of the High Authority and the copntributions required by the applicant to ferrous scrap equalization scheme.",1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
